dataset,technique,parameter_value,attribute,value,gt_count,llm_count,hallucinated_count
pediatric_trauma,SentenTree,20.0,breathing->pulse,199,0.0,1.0,1.0
pediatric_trauma,SentenTree,20.0,pulse->pupil,73,0.0,1.0,1.0
pediatric_trauma,SentenTree,20.0,pupil->secondarysurvey,67,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,15.0,airway,12,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,15.0,gcs,0,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,15.0,pulse,48,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,15.0,pupil,47,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,breathing,32,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,breathing,35,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,breathing,39,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,iv,14,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,iv,29,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,oxygen,6,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,30.0,blanket,32,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,30.0,gcs,66,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,30.0,iv,80,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,30.0,pupil,140,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,30.0,temp,34,0.0,1.0,1.0
process_mining,CoreFlow,10.0,commit changes->commit changes,7,0.0,1.0,1.0
process_mining,CoreFlow,10.0,commit changes->exit,6,0.0,1.0,1.0
process_mining,CoreFlow,10.0,exit->exit,1,0.0,1.0,1.0
process_mining,CoreFlow,10.0,exit->exit,5,0.0,1.0,1.0
process_mining,CoreFlow,10.0,start->create issue,8,0.0,1.0,1.0
process_mining,CoreFlow,15.0,commit changes->commit changes,17,0.0,1.0,1.0
process_mining,CoreFlow,20.0,exit->exit,13,0.0,1.0,1.0
process_mining,SentenTree,5.0,commit changes->commit changes,3,3.0,4.0,1.0
process_mining,SentenTree,5.0,exit->close pull request,4,0.0,1.0,1.0
process_mining,SentenTree,5.0,exit->commit changes,13,0.0,1.0,1.0
process_mining,SentenTree,5.0,exit->exit,7,0.0,1.0,1.0
process_mining,SentenTree,5.0,exit->resolve issue,6,0.0,1.0,1.0
process_mining,SentenTree,5.0,start->create issue,3,0.0,1.0,1.0
process_mining,SentenTree,5.0,start->open pull request,8,0.0,1.0,1.0
process_mining,SentenTree,10.0,commit changes->resolve issue,11,0.0,1.0,1.0
process_mining,SentenTree,10.0,start->commit changes,8,0.0,1.0,1.0
process_mining,SentenTree,15.0,commit changes->commit changes,17,0.0,1.0,1.0
process_mining,Sequence Synopsis,5.0,exit,3,0.0,1.0,1.0
process_mining,Sequence Synopsis,5.0,start,7,0.0,1.0,1.0
process_mining,Sequence Synopsis,10.0,exit,3,0.0,1.0,1.0
process_mining,Sequence Synopsis,10.0,start,1,2.0,3.0,1.0
process_mining,Sequence Synopsis,10.0,start,7,0.0,1.0,1.0
process_mining,Sequence Synopsis,15.0,exit,3,0.0,1.0,1.0
process_mining,Sequence Synopsis,15.0,start,1,2.0,4.0,2.0
process_mining,Sequence Synopsis,15.0,start,2,1.0,2.0,1.0
process_mining,Sequence Synopsis,15.0,start,3,0.0,2.0,2.0
process_mining,Sequence Synopsis,15.0,start,8,1.0,2.0,1.0
process_mining,Sequence Synopsis,20.0,exit,3,0.0,1.0,1.0
process_mining,Sequence Synopsis,20.0,start,7,0.0,1.0,1.0
process_mining,Sequence Synopsis,25.0,exit,3,0.0,1.0,1.0
process_mining,Sequence Synopsis,25.0,start,7,0.0,1.0,1.0
process_mining,Sequence Synopsis,30.0,exit,3,0.0,1.0,1.0
test,CoreFlow,5.0,c->b,1,0.0,1.0,1.0
test,CoreFlow,5.0,c->e,1,0.0,1.0,1.0
test,CoreFlow,5.0,e->a,1,0.0,1.0,1.0
test,CoreFlow,5.0,f->b,1,0.0,1.0,1.0
test,CoreFlow,5.0,f->h,1,0.0,1.0,1.0
test,CoreFlow,20.0,f->exit,2,0.0,1.0,1.0
test,SentenTree,5.0,b->d,1,0.0,1.0,1.0
test,SentenTree,5.0,b->e,0,0.0,1.0,1.0
test,SentenTree,5.0,d->a,1,0.0,1.0,1.0
test,SentenTree,5.0,d->b,1,0.0,1.0,1.0
test,SentenTree,5.0,e->c,1,0.0,1.0,1.0
test,SentenTree,5.0,e->d,1,0.0,1.0,1.0
test,SentenTree,5.0,f->h,1,0.0,1.0,1.0
test,SentenTree,5.0,g->i,1,0.0,1.0,1.0
test,SentenTree,5.0,g->j,1,0.0,1.0,1.0
test,SentenTree,5.0,h->i,1,0.0,1.0,1.0
test,SentenTree,5.0,h->k,1,0.0,1.0,1.0
test,SentenTree,5.0,i->a,1,0.0,1.0,1.0
test,SentenTree,5.0,i->b,1,0.0,1.0,1.0
test,SentenTree,5.0,i->c,1,0.0,1.0,1.0
test,SentenTree,5.0,i->d,1,0.0,1.0,1.0
test,SentenTree,5.0,i->e,1,0.0,1.0,1.0
test,SentenTree,5.0,j->a,1,0.0,1.0,1.0
test,SentenTree,5.0,j->b,1,0.0,1.0,1.0
test,SentenTree,5.0,j->c,1,0.0,1.0,1.0
test,SentenTree,5.0,j->e,1,0.0,1.0,1.0
test,SentenTree,5.0,k->b,1,0.0,1.0,1.0
test,SentenTree,5.0,k->c,1,0.0,1.0,1.0
test,SentenTree,5.0,k->d,1,0.0,1.0,1.0
test,SentenTree,5.0,k->e,1,0.0,1.0,1.0
test,SentenTree,5.0,l->m,1,0.0,1.0,1.0
test,SentenTree,5.0,l->n,1,0.0,1.0,1.0
test,SentenTree,5.0,m->o,1,0.0,1.0,1.0
test,SentenTree,5.0,m->p,1,0.0,1.0,1.0
test,SentenTree,5.0,n->o,1,0.0,1.0,1.0
test,SentenTree,5.0,n->q,1,0.0,1.0,1.0
test,SentenTree,5.0,o->r,1,0.0,1.0,1.0
test,SentenTree,5.0,o->s,1,0.0,1.0,1.0
test,SentenTree,5.0,p->r,1,0.0,1.0,1.0
test,SentenTree,5.0,p->t,1,0.0,1.0,1.0
test,SentenTree,5.0,q->r,1,0.0,1.0,1.0
test,SentenTree,5.0,q->s,1,0.0,1.0,1.0
test,SentenTree,5.0,r->t,1,0.0,1.0,1.0
test,SentenTree,5.0,s->t,1,0.0,1.0,1.0
test,SentenTree,5.0,start->b,1,0.0,1.0,1.0
test,SentenTree,20.0,c->g,2,0.0,1.0,1.0
test,SentenTree,20.0,f->exit,2,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,5.0,foul->exit,14,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,5.0,start->umd offense,69,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,5.0,umd offense->foul,8,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,5.0,umd offense->made shot,3,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,5.0,umd offense->missed shot,10,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,5.0,unc offense->rebound,34,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,10.0,start->umd offense,69,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,15.0,rebound->exit,15,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,15.0,rebound->made shot,19,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,15.0,start->umd offense,69,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,15.0,umd offense->exit,14,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,15.0,umd offense->rebound,21,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,15.0,unc offense->exit,15,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,15.0,unc offense->rebound,34,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,25.0,start->umd offense,69,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,foul->exit,4,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,foul->made shot,4,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,foul->turnover,4,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,made free throw->rebound,4,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,made free throw->turnover,4,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,missed shot->exit,4,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,missed shot->foul,4,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,missed shot->made shot,7,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,missed shot->turnover,6,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,turnover->made free throw,5,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,turnover->rebound,4,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,umd offense->exit,16,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,umd offense->made free throw,4,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,umd offense->missed shot,8,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,unc offense->foul,5,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,unc offense->made free throw,24,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,10.0,missed shot->exit,24,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,10.0,missed shot->foul,8,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,10.0,rebound->exit,15,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,10.0,umd offense->made shot,27,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,10.0,umd offense->rebound,7,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,10.0,unc offense->missed shot,15,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,10.0,unc offense->rebound,8,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,15.0,made shot->umd offense,35,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,15.0,missed shot->umd offense,15,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,15.0,rebound->umd offense,34,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,15.0,start->made shot,22,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,15.0,start->missed shot,15,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,15.0,start->rebound,23,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,15.0,unc offense->missed shot,24,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,25.0,start->exit,24,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,25.0,start->made shot,23,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,25.0,start->missed shot,24,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,25.0,start->rebound,22,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,25.0,start->umd offense,34,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,25.0,umd offense->rebound,22,0.0,1.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,5.0,exit,11,0.0,1.0,1.0
vast_1000,CoreFlow,5.0,entrance->ranger-base,53,0.0,1.0,1.0
vast_1000,CoreFlow,5.0,exit->ranger-base,53,0.0,1.0,1.0
vast_1000,CoreFlow,10.0,exit->exit,53,0.0,1.0,1.0
vast_1000,SentenTree,5.0,entrance->gate,53,0.0,1.0,1.0
vast_1000,SentenTree,5.0,entrance->ranger-base,53,0.0,1.0,1.0
vast_1000,SentenTree,5.0,general gate->gate,21,0.0,1.0,1.0
vast_1000,SentenTree,5.0,general gate->gate,66,0.0,1.0,1.0
vast_1000,SentenTree,5.0,general gate->ranger-base,116,0.0,1.0,1.0
vast_1000,SentenTree,5.0,general gate->ranger-base,871,0.0,1.0,1.0
vast_1000,SentenTree,5.0,general gate->ranger-stop,18,0.0,1.0,1.0
vast_1000,SentenTree,5.0,general gate->ranger-stop,38,0.0,1.0,1.0
vast_1000,SentenTree,5.0,general gate->ranger-stop,46,0.0,1.0,1.0
vast_1000,SentenTree,5.0,general gate->ranger-stop,60,0.0,1.0,1.0
vast_1000,SentenTree,5.0,general gate->ranger-stop,78,0.0,1.0,1.0
vast_1000,SentenTree,5.0,general gate->ranger-stop,91,0.0,1.0,1.0
vast_1000,SentenTree,5.0,general gate->ranger-stop,161,0.0,1.0,1.0
vast_1000,SentenTree,5.0,general gate->ranger-stop,515,0.0,1.0,1.0
vast_1000,SentenTree,5.0,general gate->ranger-stop,642,0.0,1.0,1.0
vast_1000,SentenTree,10.0,general gate->entrance,637,0.0,1.0,1.0
vast_1000,SentenTree,10.0,general gate->general gate,12,0.0,1.0,1.0
vast_1000,SentenTree,10.0,general gate->general gate,88,0.0,1.0,1.0
vast_1000,SentenTree,10.0,general gate->general gate,225,0.0,1.0,1.0
