dataset,technique,parameter_value,total_gt,total_llm,matched_sum,coverage,hallucinated,precision,recall,f1
process_mining,Sequence Synopsis,30.0,33.0,32.0,31.0,0.9393939393939394,1.0,0.96875,0.9393939393939394,0.9538461538461539
test,CoreFlow,20.0,8.0,8.0,8.0,1.0,0.0,1.0,1.0,1.0
test,SentenTree,20.0,8.0,8.0,8.0,1.0,0.0,1.0,1.0,1.0
test,Sequence Synopsis,5.0,24.0,20.0,20.0,0.8333333333333334,0.0,1.0,0.8333333333333334,0.9090909090909091
umdvsunc_D2O_basketball,CoreFlow,15.0,9.0,9.0,9.0,1.0,0.0,1.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,25.0,5.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,15.0,10.0,10.0,7.0,0.7,3.0,0.7,0.7,0.7
umdvsunc_D2O_basketball,SentenTree,25.0,9.0,9.0,7.0,0.7777777777777778,2.0,0.7777777777777778,0.7777777777777778,0.7777777777777778
umdvsunc_D2O_basketball,Sequence Synopsis,15.0,32.0,32.0,32.0,1.0,0.0,1.0,1.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,20.0,25.0,25.0,25.0,1.0,0.0,1.0,1.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,25.0,32.0,32.0,32.0,1.0,0.0,1.0,1.0,1.0
vast_1000,CoreFlow,5.0,7.0,7.0,7.0,1.0,0.0,1.0,1.0,1.0
vast_1000,CoreFlow,10.0,5.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0
vast_1000,SentenTree,15.0,11.0,11.0,10.0,0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091
vast_1000,SentenTree,20.0,10.0,11.0,8.0,0.8,3.0,0.7272727272727273,0.8,0.761904761904762
vast_1000,SentenTree,25.0,8.0,8.0,8.0,1.0,0.0,1.0,1.0,1.0
