dataset,technique,parameter_value,attribute,value,gt_count,llm_count,hallucinated_count
pediatric_trauma,Sequence Synopsis,5.0,pulse,2,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,10.0,breathing,116,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,15.0,airway,12,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,15.0,breathing,112,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,15.0,pulse,10,0.0,1.0,1.0
process_mining,CoreFlow,5.0,close pull requestexit->exit,4,0.0,1.0,1.0
process_mining,CoreFlow,5.0,commit changes->close pull requestexit,4,0.0,1.0,1.0
process_mining,CoreFlow,5.0,commit changes->commit changesexit,7,0.0,1.0,1.0
process_mining,CoreFlow,5.0,commit changesexit->commit changes,2,0.0,1.0,1.0
process_mining,CoreFlow,5.0,commit changesexit->commit changesexit,3,0.0,1.0,1.0
process_mining,CoreFlow,5.0,commit changesexit->commit changesexit,5,0.0,1.0,1.0
process_mining,CoreFlow,5.0,commit changesexit->exit,1,0.0,1.0,1.0
process_mining,CoreFlow,5.0,create issue->exit,8,0.0,1.0,1.0
process_mining,SentenTree,5.0,commit changes->commit changes,7,0.0,1.0,1.0
process_mining,SentenTree,5.0,commit changes->exit,13,0.0,1.0,1.0
process_mining,SentenTree,5.0,open pull request->close pull request,4,0.0,1.0,1.0
process_mining,SentenTree,5.0,open pull request->exit,30,0.0,1.0,1.0
process_mining,SentenTree,5.0,open pull request->resolve issue,6,0.0,1.0,1.0
process_mining,Sequence Synopsis,5.0,commit changes,2,1.0,2.0,1.0
process_mining,Sequence Synopsis,10.0,distribute situational awareness,1,1.0,2.0,1.0
process_mining,Sequence Synopsis,15.0,issue comment,6,0.0,1.0,1.0
process_mining,Sequence Synopsis,30.0,commit changes,2,1.0,2.0,1.0
test,CoreFlow,5.0,b->exit,1,1.0,2.0,1.0
test,SentenTree,5.0,a->d,1,0.0,1.0,1.0
test,SentenTree,5.0,c->exit,1,0.0,1.0,1.0
test,SentenTree,5.0,d->b,1,0.0,1.0,1.0
test,SentenTree,5.0,d->exit,1,0.0,1.0,1.0
test,SentenTree,5.0,h->b,1,0.0,1.0,1.0
test,SentenTree,5.0,l->j,0,0.0,1.0,1.0
test,SentenTree,5.0,start->a,4,0.0,1.0,1.0
test,SentenTree,5.0,start->b,1,0.0,1.0,1.0
test,Sequence Synopsis,5.0,aexit,1,0.0,1.0,1.0
test,Sequence Synopsis,5.0,eexit,1,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,5.0,foul->made free throw exit,4,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,5.0,foul->made free throw exit,6,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,5.0,made free throw exit->exit,4,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,5.0,made shot exit->exit,8,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,5.0,umd offense->made shot exit,3,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,10.0,umd offense->made shot,3,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,exit->exit,4,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,foul->made shot,4,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,foul->rebound,7,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,made free throw->made shot,4,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,made free throw->umd offense,27,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,missed shot->exit,4,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,missed shot->steal,4,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,missed shot->turnover,24,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,rebound->made free throw,5,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,rebound->made shot,6,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,rebound->missed shot,9,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,umd offense->foul,27,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,10.0,exit->exit,24,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,10.0,exit->made shot,7,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,10.0,exit->rebound,7,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,10.0,rebound->umd offense,8,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,10.0,umd offense->exit,27,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,10.0,unc offense->foul,15,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,10.0,unc offense->missed shot,15,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,10.0,unc offense->rebound,9,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,15.0,made shot->missed shot,23,0.0,1.0,1.0
vast_1000,CoreFlow,5.0,exit->exit,18,0.0,1.0,1.0
vast_1000,CoreFlow,5.0,ranger-base->exit,53,1.0,2.0,1.0
vast_1000,CoreFlow,10.0,exit->exit,945,0.0,1.0,1.0
vast_1000,SentenTree,10.0,general gate->general gate,134,1.0,2.0,1.0
vast_1000,SentenTree,25.0,general gate->general gate,359,1.0,2.0,1.0
