dataset,technique,parameter_value,attribute,value,gt_count,llm_count,hallucinated_count
emergency_dataset,SentenTree,10.0,icu->die,24,0.0,1.0,1.0
emergency_dataset,SentenTree,10.0,icu->discharge-alive,36,0.0,1.0,1.0
emergency_dataset,SentenTree,15.0,floor->die,24,0.0,1.0,1.0
emergency_dataset,SentenTree,15.0,floor->icu,41,0.0,1.0,1.0
emergency_dataset,SentenTree,15.0,icu->discharge-alive,36,0.0,1.0,1.0
pediatric_trauma,SentenTree,10.0,exit->blanket,125,0.0,1.0,1.0
pediatric_trauma,SentenTree,10.0,exit->secondarysurvey,67,0.0,1.0,1.0
pediatric_trauma,SentenTree,10.0,start->gcs,129,0.0,1.0,1.0
pediatric_trauma,SentenTree,10.0,start->pulse,209,0.0,1.0,1.0
pediatric_trauma,SentenTree,10.0,start->pupil,32,0.0,1.0,1.0
pediatric_trauma,SentenTree,10.0,start->temp,25,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,15.0,airway,12,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,15.0,gcs,0,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,15.0,pulse,48,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,15.0,pupil,47,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,30.0,blanket,32,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,30.0,gcs,66,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,30.0,iv,80,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,30.0,pupil,140,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,30.0,temp,34,0.0,1.0,1.0
process_mining,CoreFlow,10.0,commit changes->commit changes,7,0.0,1.0,1.0
process_mining,CoreFlow,10.0,commit changes->exit,6,0.0,1.0,1.0
process_mining,CoreFlow,10.0,exit->exit,1,0.0,1.0,1.0
process_mining,CoreFlow,10.0,exit->exit,5,0.0,1.0,1.0
process_mining,CoreFlow,10.0,start->create issue,8,0.0,1.0,1.0
process_mining,SentenTree,10.0,commit changes->resolve issue,11,0.0,1.0,1.0
process_mining,SentenTree,10.0,start->commit changes,8,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,10.0,start->umd offense,69,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,10.0,missed shot->exit,24,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,10.0,missed shot->foul,8,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,10.0,rebound->exit,15,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,10.0,umd offense->made shot,27,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,10.0,umd offense->rebound,7,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,10.0,unc offense->missed shot,15,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,10.0,unc offense->rebound,8,0.0,1.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,5.0,exit,11,0.0,1.0,1.0
vast_1000,SentenTree,10.0,general gate->entrance,637,0.0,1.0,1.0
vast_1000,SentenTree,10.0,general gate->general gate,12,0.0,1.0,1.0
vast_1000,SentenTree,10.0,general gate->general gate,88,0.0,1.0,1.0
vast_1000,SentenTree,10.0,general gate->general gate,225,0.0,1.0,1.0
