dataset,technique,parameter_value,total_gt,total_llm,matched_sum,coverage,hallucinated,precision,recall,f1
process_mining,Sequence Synopsis,25.0,33.0,30.0,30.0,0.9090909090909091,0.0,1.0,0.9090909090909091,0.9523809523809523
process_mining,Sequence Synopsis,30.0,33.0,33.0,30.0,0.9090909090909091,3.0,0.9090909090909091,0.9090909090909091,0.9090909090909091
test,CoreFlow,20.0,8.0,8.0,8.0,1.0,0.0,1.0,1.0,1.0
test,SentenTree,20.0,8.0,8.0,8.0,1.0,0.0,1.0,1.0,1.0
test,Sequence Synopsis,5.0,24.0,23.0,23.0,0.9583333333333334,0.0,1.0,0.9583333333333334,0.9787234042553191
umdvsunc_D2O_basketball,CoreFlow,15.0,9.0,9.0,9.0,1.0,0.0,1.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,25.0,5.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,15.0,10.0,9.0,6.0,0.6,3.0,0.6666666666666666,0.6,0.631578947368421
umdvsunc_D2O_basketball,SentenTree,25.0,9.0,8.0,8.0,0.8888888888888888,0.0,1.0,0.8888888888888888,0.9411764705882353
umdvsunc_D2O_basketball,Sequence Synopsis,15.0,32.0,32.0,32.0,1.0,0.0,1.0,1.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,20.0,25.0,26.0,25.0,1.0,1.0,0.9615384615384616,1.0,0.9803921568627451
umdvsunc_D2O_basketball,Sequence Synopsis,25.0,32.0,32.0,32.0,1.0,0.0,1.0,1.0,1.0
vast_1000,CoreFlow,5.0,7.0,6.0,6.0,0.8571428571428571,0.0,1.0,0.8571428571428571,0.923076923076923
vast_1000,CoreFlow,10.0,5.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0
vast_1000,SentenTree,15.0,11.0,10.0,9.0,0.8181818181818182,1.0,0.9,0.8181818181818182,0.8571428571428572
vast_1000,SentenTree,20.0,10.0,9.0,8.0,0.8,1.0,0.8888888888888888,0.8,0.8421052631578948
vast_1000,SentenTree,25.0,8.0,8.0,8.0,1.0,0.0,1.0,1.0,1.0
