dataset,technique,parameter_value,attribute,value,gt_count,llm_count,hallucinated_count
VAST,Sequence Synopsis,15.0,gate,21,0.0,1.0,1.0
VAST,Sequence Synopsis,15.0,general gate,6,5.0,8.0,3.0
VAST,Sequence Synopsis,15.0,general gate,8,1.0,2.0,1.0
VAST,Sequence Synopsis,15.0,general gate,9,0.0,1.0,1.0
VAST,Sequence Synopsis,15.0,general gate,11,3.0,5.0,2.0
VAST,Sequence Synopsis,15.0,general gate,14,2.0,6.0,4.0
VAST,Sequence Synopsis,15.0,ranger-base,21,0.0,1.0,1.0
VAST,Sequence Synopsis,15.0,ranger-stop,15,0.0,1.0,1.0
VAST,Sequence Synopsis,15.0,ranger-stop,21,0.0,1.0,1.0
VAST,Sequence Synopsis,20.0,camping,10,0.0,1.0,1.0
VAST,Sequence Synopsis,20.0,camping,14,0.0,1.0,1.0
VAST,Sequence Synopsis,20.0,entrance,14,1.0,2.0,1.0
VAST,Sequence Synopsis,20.0,exit,6,1.0,2.0,1.0
VAST,Sequence Synopsis,20.0,general gate,5,2.0,5.0,3.0
VAST,Sequence Synopsis,20.0,general gate,6,1.0,2.0,1.0
VAST,Sequence Synopsis,20.0,general gate,14,2.0,4.0,2.0
VAST,Sequence Synopsis,20.0,general gate,24,1.0,2.0,1.0
VAST,Sequence Synopsis,20.0,start,5,0.0,1.0,1.0
VAST,Sequence Synopsis,25.0,exit,6,1.0,2.0,1.0
VAST,Sequence Synopsis,25.0,gate,10,0.0,1.0,1.0
VAST,Sequence Synopsis,25.0,general gate,1,1.0,2.0,1.0
VAST,Sequence Synopsis,25.0,general gate,4,2.0,3.0,1.0
VAST,Sequence Synopsis,25.0,general gate,6,1.0,2.0,1.0
VAST,Sequence Synopsis,25.0,general gate,24,1.0,2.0,1.0
VAST,Sequence Synopsis,25.0,ranger-base,10,0.0,1.0,1.0
career,CoreFlow,5.0,conference->exit,16,0.0,1.0,1.0
career,CoreFlow,5.0,journal->exit,5,0.0,1.0,1.0
career,CoreFlow,5.0,journal->exit,7,0.0,1.0,1.0
career,CoreFlow,5.0,journal->journal,2,1.0,2.0,1.0
career,CoreFlow,10.0,professor->conference,16,0.0,1.0,1.0
career,SentenTree,5.0,assistant professor->associate professor,22,0.0,1.0,1.0
career,SentenTree,5.0,bs->ms,40,0.0,1.0,1.0
career,SentenTree,5.0,conference->assistant professor,3,0.0,2.0,2.0
career,SentenTree,5.0,conference->conference,3,0.0,1.0,1.0
career,SentenTree,5.0,conference->exit,7,0.0,1.0,1.0
career,SentenTree,5.0,conference->journal,2,0.0,1.0,1.0
career,SentenTree,5.0,conference->journal,4,1.0,2.0,1.0
career,SentenTree,5.0,conference->journal,9,0.0,1.0,1.0
career,SentenTree,5.0,journal->associate professor,3,0.0,1.0,1.0
career,SentenTree,5.0,journal->professor,2,0.0,1.0,1.0
career,SentenTree,5.0,journal->professor,3,0.0,2.0,2.0
career,SentenTree,5.0,ms->conference,37,0.0,1.0,1.0
career,SentenTree,5.0,professor->conference,11,0.0,1.0,1.0
career,SentenTree,10.0,conference->conference,25,0.0,1.0,1.0
career,SentenTree,10.0,conference->professor,2,1.0,2.0,1.0
career,SentenTree,10.0,conference->professor,4,0.0,1.0,1.0
career,SentenTree,10.0,journal->conference,20,0.0,1.0,1.0
career,SentenTree,10.0,journal->professor,8,0.0,1.0,1.0
career,SentenTree,15.0,conference->conference,33,0.0,1.0,1.0
career,SentenTree,15.0,conference->journal,25,0.0,1.0,1.0
career,SentenTree,15.0,conference->professor,8,0.0,1.0,1.0
career,SentenTree,15.0,journal->conference,26,0.0,1.0,1.0
career,SentenTree,20.0,conference->conference,33,0.0,1.0,1.0
career,SentenTree,20.0,conference->journal,25,0.0,1.0,1.0
career,SentenTree,20.0,journal->conference,23,0.0,1.0,1.0
career,SentenTree,20.0,ms->conference,38,0.0,1.0,1.0
career,SentenTree,25.0,conference->conference,33,0.0,1.0,1.0
career,SentenTree,25.0,conference->journal,25,0.0,1.0,1.0
career,SentenTree,25.0,journal->conference,20,0.0,1.0,1.0
career,SentenTree,25.0,ms->conference,38,0.0,1.0,1.0
career,Sequence Synopsis,25.0,conference,1,2.0,4.0,2.0
chicago_baseball,SentenTree,5.0,foul->made free throw,11,0.0,1.0,1.0
chicago_baseball,SentenTree,5.0,made free throw->chicago offense,29,0.0,1.0,1.0
chicago_baseball,SentenTree,5.0,opponent offense->made free throw,9,0.0,1.0,1.0
chicago_baseball,SentenTree,5.0,opponent offense->made free throw,21,0.0,1.0,1.0
chicago_baseball,SentenTree,10.0,chicago offense->defensive rebound,18,0.0,1.0,1.0
chicago_baseball,SentenTree,10.0,chicago offense->made shot-2,45,0.0,1.0,1.0
chicago_baseball,SentenTree,10.0,opponent offense->missed shot-2,49,0.0,1.0,1.0
chicago_baseball,SentenTree,20.0,opponent offense->made shot-2,79,0.0,1.0,1.0
chicago_baseball,Sequence Synopsis,25.0,defensive rebound,8,1.0,2.0,1.0
emergency_dataset,SentenTree,5.0,emergency->floor,41,0.0,1.0,1.0
emergency_dataset,SentenTree,5.0,emergency->icu,21,0.0,1.0,1.0
emergency_dataset,SentenTree,10.0,floor->discharge-alive,24,1.0,2.0,1.0
emergency_dataset,SentenTree,10.0,floor->icu,41,0.0,1.0,1.0
emergency_dataset,SentenTree,15.0,die->exit,21,1.0,2.0,1.0
emergency_dataset,SentenTree,15.0,discharge-alive->exit,24,1.0,2.0,1.0
emergency_dataset,SentenTree,15.0,discharge-alive->exit,38,1.0,2.0,1.0
emergency_dataset,SentenTree,15.0,emergency->floor,41,0.0,1.0,1.0
emergency_dataset,SentenTree,15.0,floor->discharge-alive,24,1.0,2.0,1.0
emergency_dataset,SentenTree,15.0,floor->icu,21,1.0,2.0,1.0
emergency_dataset,SentenTree,15.0,icu->die,36,1.0,2.0,1.0
emergency_dataset,SentenTree,15.0,icu->floor,24,1.0,2.0,1.0
pediatric_trauma,CoreFlow,5.0,pupil->exit,23,0.0,1.0,1.0
pediatric_trauma,CoreFlow,5.0,pupil->temp,15,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,airway->airway,170,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,airway->breathing,193,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,breathing->pulse,16,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,gcs->blanket,28,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,gcs->exit,22,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,gcs->temp,13,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,pulse->pupil,38,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,pulse->secondarysurvey,108,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,pupil->gcs,32,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,pupil->secondarysurvey,15,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,secondarysurvey->gcs,47,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,secondarysurvey->temp,13,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,secondarysurvey->temp,25,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,start->airway,214,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,temp->exit,21,0.0,1.0,1.0
pediatric_trauma,SentenTree,10.0,gcs->secondarysurvey,6,0.0,1.0,1.0
pediatric_trauma,SentenTree,10.0,pulse->gcs,129,0.0,1.0,1.0
pediatric_trauma,SentenTree,10.0,pulse->pupil,32,0.0,1.0,1.0
pediatric_trauma,SentenTree,10.0,secondarysurvey->exit,26,0.0,1.0,1.0
pediatric_trauma,SentenTree,10.0,start->airway,214,0.0,1.0,1.0
pediatric_trauma,SentenTree,15.0,pulse->pupil,38,0.0,1.0,1.0
pediatric_trauma,SentenTree,15.0,pulse->secondarysurvey,161,0.0,1.0,1.0
pediatric_trauma,SentenTree,15.0,pupil->blanket,73,0.0,1.0,1.0
pediatric_trauma,SentenTree,15.0,pupil->secondarysurvey,67,0.0,1.0,1.0
pediatric_trauma,SentenTree,15.0,secondarysurvey->exit,38,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,5.0,exit,4,1.0,2.0,1.0
pediatric_trauma,Sequence Synopsis,5.0,secondarysurvey,18,0.0,1.0,1.0
process_mining,CoreFlow,5.0,close pull request exit->exit,4,0.0,1.0,1.0
process_mining,CoreFlow,5.0,commit changes->close pull request exit,4,0.0,1.0,1.0
process_mining,CoreFlow,5.0,commit changes->exit,3,1.0,2.0,1.0
process_mining,CoreFlow,5.0,start->commit changes,13,0.0,1.0,1.0
process_mining,CoreFlow,10.0,start->create issue,8,0.0,1.0,1.0
process_mining,CoreFlow,10.0,start->exit,7,0.0,1.0,1.0
process_mining,SentenTree,5.0,open pull request->close pull request,4,0.0,1.0,1.0
process_mining,SentenTree,5.0,open pull request->commit changes,13,0.0,1.0,1.0
process_mining,SentenTree,5.0,open pull request->exit,3,0.0,1.0,1.0
process_mining,SentenTree,5.0,open pull request->exit,7,0.0,1.0,1.0
process_mining,SentenTree,5.0,open pull request->resolve issue,6,0.0,1.0,1.0
process_mining,SentenTree,5.0,start->open pull request,30,0.0,1.0,1.0
process_mining,Sequence Synopsis,5.0,build system update,1,1.0,2.0,1.0
process_mining,Sequence Synopsis,10.0,build system update,1,1.0,2.0,1.0
process_mining,Sequence Synopsis,20.0,build system update,1,1.0,2.0,1.0
process_mining,Sequence Synopsis,25.0,build system update,1,1.0,2.0,1.0
process_mining,Sequence Synopsis,30.0,build system update,1,1.0,2.0,1.0
test,SentenTree,5.0,b->d,1,0.0,1.0,1.0
test,SentenTree,5.0,b->exit,1,1.0,2.0,1.0
test,SentenTree,5.0,c->exit,1,0.0,1.0,1.0
test,SentenTree,5.0,d->b,1,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,foul->umd offense,5,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,foul->umd offense,7,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,made free throw->exit,4,2.0,3.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,made free throw->umd offense,4,1.0,2.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,made shot->umd offense,4,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,missed shot->rebound,6,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,missed shot->rebound,15,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,missed shot->umd offense,9,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,rebound->umd offense,9,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,rebound->unc offense,15,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,unc offense->made free throw,4,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,unc offense->made shot,4,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,unc offense->missed shot,24,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,unc offense->rebound,23,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,unc offense->umd offense,27,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,10.0,missed shot->umd offense,15,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,10.0,rebound->umd offense,9,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,10.0,umd offense->exit,27,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,10.0,unc offense->missed shot,15,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,10.0,unc offense->rebound,9,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,15.0,umd offense->made shot,34,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,15.0,umd offense->rebound,15,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,15.0,unc offense->missed shot,15,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,25.0,unc offense->made shot,23,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,25.0,unc offense->umd offense,22,0.0,1.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,5.0,made shot,14,0.0,1.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,5.0,missed shot,11,0.0,1.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,5.0,rebound,6,0.0,1.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,30.0,exit,14,2.0,3.0,1.0
vast_1000,SentenTree,5.0,camping->ranger-stop,53,0.0,2.0,2.0
vast_1000,SentenTree,5.0,entrance->exit,18,0.0,1.0,1.0
vast_1000,SentenTree,5.0,entrance->exit,21,0.0,1.0,1.0
vast_1000,SentenTree,5.0,entrance->exit,46,0.0,1.0,1.0
vast_1000,SentenTree,5.0,entrance->exit,60,0.0,1.0,1.0
vast_1000,SentenTree,5.0,entrance->exit,78,0.0,1.0,1.0
vast_1000,SentenTree,5.0,entrance->exit,91,0.0,1.0,1.0
vast_1000,SentenTree,5.0,entrance->exit,116,0.0,1.0,1.0
vast_1000,SentenTree,5.0,entrance->exit,161,0.0,1.0,1.0
vast_1000,SentenTree,5.0,gate->exit,51,0.0,1.0,1.0
vast_1000,SentenTree,5.0,gate->ranger-stop,53,1.0,2.0,1.0
vast_1000,SentenTree,5.0,general gate->general gate,60,1.0,2.0,1.0
vast_1000,SentenTree,5.0,general gate->general gate,66,0.0,1.0,1.0
vast_1000,SentenTree,5.0,general gate->ranger-stop,66,1.0,2.0,1.0
vast_1000,SentenTree,5.0,general gate->ranger-stop,95,1.0,2.0,1.0
vast_1000,SentenTree,5.0,ranger-stop->camping,57,0.0,2.0,2.0
vast_1000,SentenTree,5.0,ranger-stop->gate,51,0.0,1.0,1.0
vast_1000,SentenTree,5.0,ranger-stop->general gate,66,1.0,2.0,1.0
vast_1000,SentenTree,10.0,general gate->exit,12,0.0,1.0,1.0
vast_1000,SentenTree,10.0,general gate->exit,88,0.0,1.0,1.0
vast_1000,SentenTree,10.0,general gate->exit,134,0.0,1.0,1.0
vast_1000,SentenTree,15.0,general gate->exit,221,0.0,1.0,1.0
vast_1000,SentenTree,20.0,general gate->entrance,434,0.0,1.0,1.0
vast_1000,SentenTree,20.0,general gate->general gate,221,1.0,2.0,1.0
vast_1000,SentenTree,20.0,general gate->general gate,573,0.0,1.0,1.0
