dataset,technique,parameter_value,total_gt,total_llm,matched_sum,coverage,hallucinated,precision,recall,f1
chicago_baseball,Sequence Synopsis,15.0,6.0,6.0,6.0,1.0,0.0,1.0,1.0,1.0
chicago_baseball,Sequence Synopsis,20.0,21.0,18.0,18.0,0.8571428571428571,0.0,1.0,0.8571428571428571,0.923076923076923
chicago_baseball,Sequence Synopsis,25.0,31.0,31.0,31.0,1.0,0.0,1.0,1.0,1.0
chicago_baseball,Sequence Synopsis,30.0,25.0,24.0,23.0,0.92,1.0,0.9583333333333334,0.92,0.9387755102040817
emergency_dataset,CoreFlow,25.0,8.0,8.0,8.0,1.0,0.0,1.0,1.0,1.0
emergency_dataset,SentenTree,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emergency_dataset,SentenTree,30.0,7.0,7.0,7.0,1.0,0.0,1.0,1.0,1.0
emergency_dataset,Sequence Synopsis,5.0,25.0,25.0,22.0,0.88,3.0,0.88,0.88,0.88
pediatric_trauma,CoreFlow,30.0,9.0,9.0,6.0,0.6666666666666666,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
pediatric_trauma,SentenTree,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pediatric_trauma,SentenTree,20.0,8.0,8.0,6.0,0.75,2.0,0.75,0.75,0.75
pediatric_trauma,Sequence Synopsis,10.0,31.0,31.0,30.0,0.967741935483871,1.0,0.967741935483871,0.967741935483871,0.967741935483871
process_mining,CoreFlow,15.0,7.0,7.0,7.0,1.0,0.0,1.0,1.0,1.0
process_mining,CoreFlow,20.0,5.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0
process_mining,CoreFlow,30.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0
process_mining,SentenTree,15.0,7.0,7.0,7.0,1.0,0.0,1.0,1.0,1.0
process_mining,SentenTree,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
process_mining,SentenTree,30.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0
process_mining,Sequence Synopsis,5.0,33.0,25.0,24.0,0.7272727272727273,1.0,0.96,0.7272727272727273,0.8275862068965517
process_mining,Sequence Synopsis,10.0,33.0,25.0,24.0,0.7272727272727273,1.0,0.96,0.7272727272727273,0.8275862068965517
process_mining,Sequence Synopsis,15.0,33.0,27.0,26.0,0.7878787878787878,1.0,0.9629629629629629,0.7878787878787878,0.8666666666666665
process_mining,Sequence Synopsis,20.0,33.0,22.0,22.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.8
process_mining,Sequence Synopsis,25.0,33.0,27.0,27.0,0.8181818181818182,0.0,1.0,0.8181818181818182,0.9
process_mining,Sequence Synopsis,30.0,33.0,28.0,27.0,0.8181818181818182,1.0,0.9642857142857143,0.8181818181818182,0.8852459016393442
test,CoreFlow,20.0,8.0,8.0,8.0,1.0,0.0,1.0,1.0,1.0
test,SentenTree,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,Sequence Synopsis,5.0,24.0,22.0,20.0,0.8333333333333334,2.0,0.9090909090909091,0.8333333333333334,0.8695652173913043
umdvsunc_D2O_basketball,CoreFlow,15.0,9.0,9.0,9.0,1.0,0.0,1.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,25.0,5.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,15.0,10.0,9.0,8.0,0.8,1.0,0.8888888888888888,0.8,0.8421052631578948
umdvsunc_D2O_basketball,SentenTree,25.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
umdvsunc_D2O_basketball,Sequence Synopsis,15.0,32.0,28.0,28.0,0.875,0.0,1.0,0.875,0.9333333333333333
umdvsunc_D2O_basketball,Sequence Synopsis,20.0,25.0,25.0,25.0,1.0,0.0,1.0,1.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,25.0,32.0,31.0,31.0,0.96875,0.0,1.0,0.96875,0.9841269841269841
vast_1000,CoreFlow,5.0,7.0,7.0,5.0,0.7142857142857143,2.0,0.7142857142857143,0.7142857142857143,0.7142857142857143
vast_1000,CoreFlow,10.0,5.0,5.0,4.0,0.8,1.0,0.8,0.8,0.8000000000000002
vast_1000,SentenTree,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vast_1000,SentenTree,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vast_1000,SentenTree,25.0,8.0,9.0,8.0,1.0,1.0,0.8888888888888888,1.0,0.9411764705882353
