dataset,technique,parameter_value,attribute,value,gt_count,llm_count,hallucinated_count
chicago_baseball,Sequence Synopsis,10.0,team-1 defensive rebound,39,0.0,1.0,1.0
chicago_baseball,Sequence Synopsis,10.0,team-1 offense,99,0.0,1.0,1.0
chicago_baseball,Sequence Synopsis,10.0,team-2 foul,22,0.0,1.0,1.0
chicago_baseball,Sequence Synopsis,10.0,team-2 free throw,30,0.0,1.0,1.0
chicago_baseball,Sequence Synopsis,10.0,team-2 missed shot,82,0.0,1.0,1.0
chicago_baseball,Sequence Synopsis,10.0,team-2 offense,26,0.0,1.0,1.0
chicago_baseball,Sequence Synopsis,10.0,team-2 offense,32,0.0,1.0,1.0
chicago_baseball,Sequence Synopsis,10.0,team-2 offense,43,0.0,1.0,1.0
chicago_baseball,Sequence Synopsis,15.0,opponent offense,43,0.0,1.0,1.0
chicago_baseball,Sequence Synopsis,15.0,opponent offense,86,0.0,1.0,1.0
chicago_baseball,Sequence Synopsis,15.0,opponent offense,124,0.0,1.0,1.0
chicago_baseball,Sequence Synopsis,20.0,defensive rebound,46,0.0,1.0,1.0
chicago_baseball,Sequence Synopsis,20.0,foul,17,0.0,1.0,1.0
chicago_baseball,Sequence Synopsis,20.0,made free throw,27,0.0,1.0,1.0
chicago_baseball,Sequence Synopsis,20.0,made shot,94,0.0,1.0,1.0
chicago_baseball,Sequence Synopsis,20.0,missed shot,34,0.0,1.0,1.0
chicago_baseball,Sequence Synopsis,20.0,missed shot,39,0.0,1.0,1.0
chicago_baseball,Sequence Synopsis,20.0,team-1 offense,7,0.0,1.0,1.0
chicago_baseball,Sequence Synopsis,20.0,team-1 offense,27,0.0,1.0,1.0
chicago_baseball,Sequence Synopsis,20.0,team-1 offense,34,0.0,1.0,1.0
chicago_baseball,Sequence Synopsis,20.0,team-1 offense,46,0.0,1.0,1.0
chicago_baseball,Sequence Synopsis,20.0,team-1 offense,94,0.0,1.0,1.0
chicago_baseball,Sequence Synopsis,20.0,team-2 offense,17,0.0,1.0,1.0
chicago_baseball,Sequence Synopsis,20.0,team-2 offense,25,0.0,1.0,1.0
chicago_baseball,Sequence Synopsis,20.0,team-2 offense,37,0.0,1.0,1.0
chicago_baseball,Sequence Synopsis,20.0,team-2 offense,39,0.0,1.0,1.0
chicago_baseball,Sequence Synopsis,20.0,team-2 offense,55,0.0,1.0,1.0
chicago_baseball,Sequence Synopsis,20.0,team-2 offense,74,0.0,1.0,1.0
emergency_dataset,Sequence Synopsis,5.0,die,27,0.0,1.0,1.0
emergency_dataset,Sequence Synopsis,5.0,discharge-alive,24,0.0,1.0,1.0
emergency_dataset,Sequence Synopsis,5.0,emergency,23,0.0,1.0,1.0
emergency_dataset,Sequence Synopsis,5.0,floor,20,0.0,1.0,1.0
emergency_dataset,Sequence Synopsis,5.0,floor,24,0.0,1.0,1.0
emergency_dataset,Sequence Synopsis,5.0,icu,18,0.0,1.0,1.0
emergency_dataset,Sequence Synopsis,5.0,icu,27,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,airway->pulse,193,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,gcs->temp,14,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,gcs->temp,22,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,pulse->pupil,38,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,pulse->secondarysurvey,108,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,pupil->gcs,47,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,pupil->secondarysurvey,26,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,secondarysurvey->exit,11,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,secondarysurvey->gcs,32,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,start->airway,214,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,temp->exit,13,1.0,2.0,1.0
pediatric_trauma,SentenTree,5.0,temp->temp,21,0.0,1.0,1.0
pediatric_trauma,SentenTree,10.0,exit->blanket,67,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,15.0,pupil,6,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,airway,6,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,airway,11,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,airway,28,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,airway,31,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,airway,34,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,airway,70,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,blanket,12,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,blanket,35,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,blanket,77,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,breathing,4,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,breathing,7,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,breathing,32,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,breathing,67,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,gcs,2,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,gcs,19,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,gcs,24,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,gcs,42,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,iv,36,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,iv,39,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,oxygen,9,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,oxygen,19,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,pulse,11,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,pulse,29,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,pupil,5,1.0,2.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,pupil,8,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,pupil,17,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,pupil,26,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,pupil,35,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,secondarysurvey,8,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,secondarysurvey,14,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,secondarysurvey,19,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,temp,15,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,temp,19,0.0,1.0,1.0
process_mining,CoreFlow,5.0,close pull request exit->exit,4,0.0,1.0,1.0
process_mining,CoreFlow,5.0,commit changes exit->commit changes,3,0.0,1.0,1.0
process_mining,CoreFlow,5.0,commit changes exit->commit changes exit,1,0.0,1.0,1.0
process_mining,CoreFlow,5.0,commit changes exit->commit changes exit,2,0.0,1.0,1.0
process_mining,CoreFlow,5.0,commit changes exit->commit changes exit,5,0.0,1.0,1.0
process_mining,CoreFlow,5.0,commit changes->close pull request exit,4,0.0,1.0,1.0
process_mining,CoreFlow,5.0,commit changes->commit changes exit,6,0.0,1.0,1.0
process_mining,CoreFlow,5.0,commit changes->commit changes exit,7,0.0,1.0,1.0
process_mining,SentenTree,5.0,open pull request->create issue,3,0.0,1.0,1.0
process_mining,SentenTree,5.0,start->open pull request,30,0.0,1.0,1.0
process_mining,Sequence Synopsis,20.0,close pull request,8,0.0,1.0,1.0
process_mining,Sequence Synopsis,20.0,commit changes,2,1.0,2.0,1.0
process_mining,Sequence Synopsis,20.0,create issue,2,0.0,1.0,1.0
process_mining,Sequence Synopsis,20.0,create issue,11,0.0,1.0,1.0
process_mining,Sequence Synopsis,20.0,issue comment,3,0.0,1.0,1.0
process_mining,Sequence Synopsis,20.0,resolve issue,6,0.0,1.0,1.0
process_mining,Sequence Synopsis,25.0,close pull request,8,0.0,1.0,1.0
process_mining,Sequence Synopsis,25.0,commit changes,2,1.0,2.0,1.0
process_mining,Sequence Synopsis,25.0,commit changes,16,1.0,2.0,1.0
process_mining,Sequence Synopsis,25.0,create issue,2,0.0,1.0,1.0
process_mining,Sequence Synopsis,25.0,create issue,3,0.0,1.0,1.0
process_mining,Sequence Synopsis,25.0,create issue,11,0.0,1.0,1.0
process_mining,Sequence Synopsis,25.0,issue comment,3,0.0,2.0,2.0
process_mining,Sequence Synopsis,25.0,resolve issue,6,0.0,1.0,1.0
process_mining,Sequence Synopsis,30.0,build system update,2,1.0,2.0,1.0
process_mining,Sequence Synopsis,30.0,close pull request,8,0.0,1.0,1.0
process_mining,Sequence Synopsis,30.0,commit changes,16,1.0,2.0,1.0
process_mining,Sequence Synopsis,30.0,create issue,11,0.0,1.0,1.0
process_mining,Sequence Synopsis,30.0,resolve issue,6,0.0,1.0,1.0
test,SentenTree,5.0,a->c,4,0.0,1.0,1.0
test,SentenTree,5.0,a->exit,1,2.0,3.0,1.0
test,SentenTree,5.0,b->d,1,0.0,1.0,1.0
test,SentenTree,5.0,c->b,1,1.0,2.0,1.0
test,SentenTree,5.0,c->c,1,1.0,2.0,1.0
test,SentenTree,5.0,start->a,4,0.0,1.0,1.0
test,SentenTree,5.0,start->b,1,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,foul->made free throw,7,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,foul->rebound,4,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,made free throw->umd offense,24,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,made shot->rebound,9,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,missed shot->turnover,24,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,rebound->missed shot,9,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,rebound->umd offense,23,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,umd offense->exit,7,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,umd offense->foul,27,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,umd offense->made shot,16,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,umd offense->missed shot,8,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,unc offense->made free throw,4,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,unc offense->rebound,9,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,10.0,rebound->umd offense,15,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,10.0,umd offense->exit,27,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,10.0,umd offense->rebound,8,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,25.0,unc offense->umd offense,23,0.0,1.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,20.0,foul,11,0.0,1.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,20.0,made shot,26,0.0,1.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,20.0,missed shot,17,0.0,1.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,20.0,umd offense,7,0.0,1.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,20.0,umd offense,15,0.0,1.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,20.0,umd offense,18,0.0,1.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,20.0,unc offense,1,0.0,1.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,20.0,unc offense,28,0.0,1.0,1.0
vast_1000,SentenTree,5.0,camping->ranger-stop,57,0.0,1.0,1.0
vast_1000,SentenTree,5.0,entrance->entrance,18,0.0,1.0,1.0
vast_1000,SentenTree,5.0,entrance->entrance,46,0.0,1.0,1.0
vast_1000,SentenTree,5.0,entrance->entrance,78,0.0,1.0,1.0
vast_1000,SentenTree,5.0,entrance->entrance,91,0.0,1.0,1.0
vast_1000,SentenTree,5.0,entrance->entrance,161,0.0,1.0,1.0
vast_1000,SentenTree,5.0,general gate->general gate,38,0.0,1.0,1.0
vast_1000,SentenTree,5.0,general gate->ranger-stop,66,1.0,2.0,1.0
vast_1000,SentenTree,5.0,ranger-stop->camping,57,0.0,1.0,1.0
vast_1000,SentenTree,5.0,ranger-stop->general gate,66,1.0,2.0,1.0
vast_1000,SentenTree,5.0,ranger-stop->ranger-stop,66,1.0,2.0,1.0
vast_1000,SentenTree,20.0,general gate->general gate,573,0.0,1.0,1.0
