dataset,technique,parameter_value,attribute,value,gt_count,llm_count,hallucinated_count
pediatric_trauma,CoreFlow,5.0,pupil->blanket,23,0.0,1.0,1.0
pediatric_trauma,CoreFlow,5.0,start->breathing,1,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,airway->airway,214,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,airway->breathing,16,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,blanket->gcs,93,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,exit->exit,11,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,exit->gcs,14,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,exit->temp,13,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,gcs->gcs,32,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,gcs->pulse,53,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,pupil->gcs,25,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,pupil->temp,26,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,secondarysurvey->gcs,108,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,secondarysurvey->secondarysurvey,26,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,temp->temp,13,0.0,1.0,1.0
process_mining,CoreFlow,5.0,close pull request exit->exit,4,0.0,1.0,1.0
process_mining,CoreFlow,5.0,commit changes exit->commit changes exit,1,0.0,1.0,1.0
process_mining,CoreFlow,5.0,commit changes exit->exit,2,0.0,1.0,1.0
process_mining,CoreFlow,5.0,commit changes exit->exit,3,0.0,1.0,1.0
process_mining,CoreFlow,5.0,commit changes->commit changes exit,5,0.0,1.0,1.0
process_mining,CoreFlow,5.0,exit->exit,7,0.0,1.0,1.0
process_mining,CoreFlow,5.0,exit->exit,8,0.0,1.0,1.0
process_mining,CoreFlow,5.0,resolve issue->close pull request exit,4,0.0,1.0,1.0
process_mining,CoreFlow,5.0,start->commit changes,13,0.0,1.0,1.0
test,CoreFlow,5.0,b->h,1,0.0,1.0,1.0
test,CoreFlow,5.0,e->exit,2,0.0,1.0,1.0
test,CoreFlow,5.0,exit->exit,1,0.0,1.0,1.0
test,CoreFlow,5.0,f->b,2,0.0,1.0,1.0
test,CoreFlow,5.0,f->g,1,0.0,1.0,1.0
test,SentenTree,5.0,a->d,1,0.0,1.0,1.0
test,SentenTree,5.0,b->d,1,0.0,1.0,1.0
test,SentenTree,5.0,b->e,1,0.0,1.0,1.0
test,SentenTree,5.0,c->exit,1,0.0,1.0,1.0
test,SentenTree,5.0,d->b,1,0.0,1.0,1.0
test,SentenTree,5.0,d->k,1,0.0,1.0,1.0
test,SentenTree,5.0,f->d,1,0.0,1.0,1.0
test,SentenTree,5.0,g->exit,1,0.0,1.0,1.0
test,SentenTree,5.0,h->b,1,0.0,1.0,1.0
test,SentenTree,5.0,l->exit,1,0.0,1.0,1.0
test,SentenTree,5.0,start->a,4,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,5.0,exit->exit,6,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,5.0,foul->exit,8,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,5.0,made free throw exit->exit,4,0.0,2.0,2.0
umdvsunc_D2O_basketball,CoreFlow,5.0,missed shot->exit,3,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,5.0,missed shot->foul,10,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,5.0,missed shot->made shot,8,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,5.0,rebound->exit,15,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,5.0,rebound->made shot,9,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,5.0,rebound->missed shot,14,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,exit->exit,4,0.0,2.0,2.0
umdvsunc_D2O_basketball,SentenTree,5.0,foul->made free throw,7,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,made free throw->made shot,4,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,missed shot->rebound,6,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,missed shot->rebound,15,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,rebound->made shot,27,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,turnover->exit,24,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,unc offense->made free throw,4,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,unc offense->missed shot,15,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,5.0,unc offense->turnover,24,0.0,1.0,1.0
vast_1000,SentenTree,5.0,camping->ranger-stop,57,0.0,1.0,1.0
vast_1000,SentenTree,5.0,entrance->ranger-base,871,0.0,1.0,1.0
vast_1000,SentenTree,5.0,general gate->exit,429,0.0,1.0,1.0
vast_1000,SentenTree,5.0,general gate->general gate,369,0.0,1.0,1.0
vast_1000,SentenTree,5.0,general gate->ranger-stop,515,0.0,1.0,1.0
vast_1000,SentenTree,5.0,general gate->ranger-stop,642,0.0,1.0,1.0
vast_1000,SentenTree,5.0,ranger-base->gate,51,0.0,1.0,1.0
vast_1000,SentenTree,5.0,ranger-stop->camping,57,0.0,1.0,1.0
vast_1000,SentenTree,5.0,ranger-stop->gate,51,0.0,1.0,1.0
vast_1000,SentenTree,5.0,ranger-stop->gate,66,0.0,1.0,1.0
vast_1000,SentenTree,5.0,ranger-stop->ranger-base,66,0.0,1.0,1.0
vast_1000,SentenTree,5.0,ranger-stop->ranger-stop,38,0.0,1.0,1.0
